object_id	entrez_id
-719429571	241
-1862867485	9153
1144	57586
-632504925	57586
-1674914235	4488
-329586519	164312
-1681475647	5711
-1740693799	5711
-790279488	81628
1056	441669
-1367336595	441669
-1941093512	9951
469	4067
-52068388	5000
-616722738	6097
-1265386726	63928
8088	3654
424	3654
2924	11124
1056	79295
-933538559	79295
-1802095665	6000
-807601296	10079
-1378039147	5467
-1824428328	5467
-627759737	23291
-931745308	23291
-1105460577	23291
-1958772499	203190
-1057337003	8412
2789	1238
2761	1238
-1927264147	1238
-347530914	6525
-1961857392	23531
-1185393020	56112
797	11338
-507295574	81037
2831	10087
7034	1943
959	1943
-1219322828	2581
-1205073387	3850
2662	7430
-829125360	7430
-245032892	89869
-1451856732	5108
-357221860	4322
1056	127074
-1987255003	127074
-662515192	3712
-330096069	64072
-2065403564	113278
9294	3783
697	8431
-364006782	23479
8153	7100
-1817313197	8328
-339521951	6480
-1713745529	54067
-1102501653	27181
-1412459361	4888
-177522248	5875
-1957651053	5875
-405473998	84967
2661	10158
-308768785	4712
-1790891610	4712
-266355898	57172
-63638917	56135
1104	5579
-157320384	5579
2108	5579
-1659051705	5579
-1723723493	2301
6435	5459
-1368561841	56136
-598861343	8527
2869	8527
-1677663682	64412
-1837515263	80325
-883585222	8681
-1239131769	25966
654	8787
-1949398191	5195
-188756888	2946
2380	10603
-1190872860	3290
-1866481875	378
-1645712116	9211
-484741698	5552
8240	2572
-1144154682	6503
4169	398
232	1950
1056	81318
-595485276	81318
1033	1131
2788	1131
2758	1131
-1700393203	1131
-1829286491	11254
2501	4436
-1390431264	4436
-1545930257	4436
-1119731200	23452
9042	26
-202017091	8266
-1759919012	2635
-1202924120	8693
2998	2741
-1079306567	2741
-1321717280	2741
-1340392183	10561
1092	5340
857	5340
-853568211	5340
9060	6529
-1162769179	55813
-1450106497	56098
-1990837213	4289
2244	2194
-1862224173	64324
-882054743	5968
4199	57522
-1518199219	83893
23	5443
-177897683	5443
-17362859	5443
-215726926	5443
-668234090	5443
-802640985	5443
-1058960780	5443
-1026695897	5443
-1171134296	5443
-1153733604	5443
-1252694493	5443
-1262658094	5443
-1490961095	5443
-1596441346	5443
-1557417605	5443
-1653461473	5443
-1634410777	5443
-1830090705	5443
-1993213044	5443
-295492124	10694
-456171504	10694
-186197577	9618
2323	10293
-2095166900	10926
-1293586012	6527
-2066700207	25771
204	5591
-414127762	25805
-172953742	64091
2552	5045
2776	2862
-1777275808	2444
-2139567570	116093
-1521805612	29095
261	2260
-586822352	9130
9041	8513
-127632538	6291
-2130710132	27034
-505543445	159
-1337194952	8898
2366	5217
-1576774807	5217
-236360090	4520
9197	3201
-451544010	7172
-453627226	6236
-848545208	55040
-114510720	140683
-954373797	84662
-272944717	7464
-870992841	7464
-656984250	8863
-155456730	64968
-1874327990	64968
-1033959994	1999
2941	1838
-561427863	57109
803	552
2789	552
-921322719	6251
-545078496	3267
2611	5607
-552091274	5143
-695041192	5143
-882606521	5143
-2135105796	63916
-260816786	25826
-1397753803	25826
-1533246008	50807
1056	390437
-1660835098	390437
-437108156	25934
-65998680	27175
-1800638766	27175
1056	134083
-2141881409	134083
-1121751885	10187
1120	396
9133	8564
-490709703	26234
-1740693799	5707
-1891462705	5707
-1689010673	83844
4321	2547
3013	2547
1056	23538
-1886533870	23538
-1669343717	10494
-1613784694	4939
-1657419098	4939
-693025145	8444
-2082937490	55806
2761	4985
-1613886155	4985
1146	6640
8194	554
4063	554
2789	554
8022	3605
-893145189	26230
-1138456607	170302
318	2821
-676226006	7220
4070	2852
2780	2852
-1667898530	2852
-2103739601	11176
1045	4683
-1202259207	4683
-1372835092	142683
-306534245	6398
-428014501	7569
4609	462
1044	4902
-333949783	3420
-1976509068	3420
-1004688159	23705
433	9479
-360715613	5158
-695041192	5158
-1431239222	5158
-480730838	5819
-1651716587	4162
-85273767	8332
994	8332
-893661769	8332
-1195462374	8332
1056	390142
-2086558750	390142
6427	1946
959	1946
-1916302878	10809
-65926448	56934
-314083022	6900
-610121948	10036
-1949260576	10036
-762250705	4685
-236161132	8539
-1930136186	6346
-585569636	10877
4610	2652
-853695683	2652
-1691128338	26993
-365203860	5430
2226	5430
8130	3592
394	3592
-607201761	3592
-137693742	23368
-372446930	10428
-851752035	7567
-1057348301	8899
-515480985	3620
-1831518519	55143
-1532203751	9961
-424273441	11013
-1375794461	11013
-607201761	10148
-432582864	10148
-994492070	10148
-580715824	10813
-580005353	6304
-1150711338	131601
-987655914	8405
-1618681806	8405
-672006743	4563
-895279563	4563
9249	5153
-695041192	5153
-1535812121	5153
-752899828	56886
-1996552562	85569
-840557589	26263
-340273892	5529
-1973604582	5529
-192888884	11333
-1914845502	29088
-2009559438	29088
-348843962	83595
-213356606	9150
-1831991320	1850
-1829850642	27320
-132733212	1419
-1452346818	9132
-389591745	30813
-801079137	9770
1168	5646
-917206376	5646
-1501090010	55884
2832	4780
-1576063459	4780
-2102268690	11063
-33497453	5203
-1477748434	5203
384	8518
-1669596048	28996
1129	6750
-1235213321	6750
-183438246	4498
-1083359161	4956
-1015316642	94121
-1139736007	11341
6408	4297
-542513815	733
-1823654194	733
-1960673337	733
-732384962	29980
-1924097081	79132
-488819050	9052
-686154750	50814
4137	9223
-1239239932	10328
-1845642587	2579
-1871043797	2012
-1339159566	60481
-594112962	128486
-1097147757	8361
-771100600	27184
-147473672	245
8061	6548
-747327375	2665
-145844589	4608
-1104104241	84057
-99653258	3630
1003	3630
-214490179	3630
-248610150	3630
-858529102	3630
-967317323	3630
-1294622010	3630
-1781273067	3630
-2024523625	3630
665	5868
-1291792675	706
4112	23654
2442	10231
-345977154	10269
-1076629336	27253
-133993270	10381
-911082251	10381
-1119326776	10381
-1953470008	8796
-1666076190	28316
-1854000236	6451
9309	11009
-2105813999	6047
-114836965	51128
-255834293	51128
-2093613391	51128
-260816786	116937
-916483624	116937
4611	2158
-800091077	6159
-1698518481	6159
-1814775383	83856
-105589350	6191
-549898187	6191
-1190057715	6191
-2109151758	50835
-1477338115	5709
-1740693799	5709
-1707053130	140823
2105	9261
1400056511	4544
-190218319	29102
-226770468	5476
-317137775	26814
-260816786	26814
-1894964023	4153
-854852212	140578
-308768785	4718
-1861380751	4718
-1271485024	7639
-637333596	284119
-941048462	4146
-260816786	26808
-1399097354	26808
-1172030190	5866
-1215656638	93183
-1187576450	4035
-1753716403	4035
-1065613537	55905
-1093275397	1617
-2032169002	1617
-1559667234	55363
-1992651997	752
-1815959539	64092
754	7039
-1210905534	6811
-422202322	81570
1180	6295
-326163983	4326
-1843856957	26586
-553193235	7766
-763871723	8450
-951556684	8450
-1608953853	8450
-2065510175	7579
6351	2303
-902019817	2303
8172	5140
-695041192	5140
-1865479081	5140
829	3626
-717760065	3626
-779446267	6253
-1668038206	9825
-1099419423	1628
-1238102642	28977
-1874327990	28977
-1914845502	28977
3018	1667
-1711254683	1667
-1506161819	80332
2651	7294
876	9379
-376776780	9379
-59274339	9379
-2132131659	9379
4372	3727
4356	3727
35	3727
-201765292	3727
-24029710	3727
-903075784	9757
-1503746863	7923
-916649629	58158
-1209687964	9275
-813871386	4007
-1726936749	4122
-636773405	64386
2412	1600
-710343263	64976
-1914845502	64976
-1268399585	899
-574977586	28514
212	28514
-1333681636	28514
1034	4626
-5470706	4626
-1728178676	4626
-894588441	10935
-1236256461	10935
-217753437	11127
-931569312	11127
-1029311920	11127
-1866978128	11100
-1155816463	5273
-1135994367	3135
-1766126676	10921
8075	7032
-364766840	114625
-1678381664	1859
9092	5287
-1133555015	5287
-543383545	51021
-1874327990	51021
4361	6688
4612	2729
-1549731859	26796
-1853914630	4926
-1281179946	5959
68	673
-1311057045	57617
-1269129611	56667
6349	7035
-1618562506	11118
-496357804	83940
-989207477	3809
4032	5435
-365203860	5435
-6240689	5435
-1773460381	5435
-1893554053	5435
-506253529	219473
1056	219473
-582275073	51450
-329162300	55821
-115825747	5460
4013	29108
-1018757467	6567
-1159374624	55644
-2066715691	684
-573539381	7140
-2056582683	7140
-94455169	4664
-105589350	6206
-829263152	6206
-329216770	11094
-2122424918	64902
-796920062	10529
-1074722335	5950
6309	4617
-1407346342	84100
-573081137	51151
4067	5732
-697801808	5732
-157121830	10385
-1620548399	57524
-761755495	11313
-1575046690	11314
2314	84823
-1144021475	84823
-75302864	29906
6422	4207
-528270144	4207
484	4207
-764023672	8821
-1374017376	51744
8193	6342
-1825921125	8726
-2018035122	8726
-584236477	7643
108	10498
-1620477404	2483
-1602286382	4381
-861742719	8501
2988	2980
-260816786	26812
-2022213221	26812
9230	1056
3002	2017
-1924200696	83853
-1260989003	2527
-756724234	8557
-144757010	2915
2814	2915
-1912450431	26278
-149338283	3280
-1838770622	94005
-194578077	670
-1910199854	670
-831224125	9774
6225	6699
-2018252394	4589
-686054214	60506
-1064738962	55326
-260816786	26822
-919852238	85025
-138756886	2558
290	2558
-382561282	2558
-819438463	2558
-2016550071	2558
-2113768833	2558
-503641133	4292
2503	4292
-1164689234	4292
-1874327990	64949
-2099081767	64949
2848	729
-1960673337	729
-14674611	7738
6398	5454
-874061580	5454
8018	4935
8118	7846
-1119326776	7846
-1908143877	7846
915	842
-512403271	27086
-2037289890	27086
-1156705775	23552
-2031618774	1069
-1309305892	5064
-1021909470	3756
-12862675	3146
-972396650	3146
-1380850	151449
-494598458	10239
-225146760	10239
-2126599649	10239
-393321960	9980
-320572077	81578
881	680
2789	680
-968938829	676
-718678607	51606
-980191017	51606
-1360364887	51606
-1309342155	6182
-1914845502	6182
-1875719708	2036
-1589098135	8543
-80407524	4726
-308768785	4726
2808	53829
-896541478	53829
-1736745761	5831
-317382651	63941
-270156418	26232
4089	7508
-1402247668	9553
-1914845502	9553
-175616790	23464
-385611819	496
-1809465751	5128
1056	283160
-1368946304	283160
-1876550565	4862
-1165569146	10825
-384432334	2986
-1887497775	2986
2998	2742
-1079306567	2742
-1905708527	2742
914	841
-1547755365	841
-679980243	8727
-1707577027	51719
-815269628	11039
-1465061421	3151
-134870902	913
-402633523	11163
-2014350796	646
-678560892	10538
-1976999988	10538
38	8881
-200068945	8881
-1436005052	8881
-1851601120	8881
8209	3489
2558	3489
9012	3467
4276	5915
4224	5915
1117	5915
-450256779	8637
-1628453778	8710
8081	2628
-461623326	5629
-1960525482	2585
-533647716	10612
-1811679086	4917
-175844591	56107
-1939831988	27345
4067	5729
-741810482	5729
-2124683478	2498
-498341227	7627
-1528670928	883
1056	390167
-1738786474	390167
6323	1139
-304274141	1139
1038	1139
-1018041093	1139
-1196771463	246243
-1266281599	11027
38	51433
-1436005052	51433
-1720741608	51433
-1851601120	51433
-1673877730	6677
6445	8190
9159	2838
2509	1793
4182	1894
634	8396
-736920420	8396
-1347400411	51513
-599361574	28972
-437308685	28972
-125772839	51586
-472425176	1915
-1142256279	1915
-15039603	143244
8158	1464
9275	7480
818	7480
4043	4644
-1379717252	11011
-134324638	361
-128637558	10211
-732570487	128826
-1704071373	11005
-2131233629	1208
-1364367924	10370
-160189477	1207
-1187923140	802
-2026461813	23584
8026	2658
-1666446929	5638
-1016343987	1595
178	867
4125	4318
-141663957	55512
2312	55512
-1833026568	29777
-1918010994	287
-1963744741	9306
-264019984	26281
-316992351	28479
-8107626	28479
2888	28479
2883	28479
-447766795	28479
-667517238	28479
-841973489	28479
-1244778927	28479
-1566235682	28479
-1611323237	28479
-1537202285	28479
-1691359087	28479
-1864287055	28479
8141	23585
-2141426984	1653
-1545084862	3993
-72519926	53917
4311	1051
-1224638283	1051
-108688491	50515
-1404950879	7754
-301849010	57451
-1262283805	51715
-983586993	3782
-183680639	23266
-2078295301	433
-352802233	54102
-1511412851	51720
8205	6542
-177138729	10154
-1929810724	2799
-559325860	1347
-645050501	1347
-1315630571	1347
-755259994	6399
-1127935807	6399
-233671728	10350
-1659136998	10311
-924947298	7620
-1052048938	56666
6378	5010
-397545165	55643
-92747708	558
264	2280
-1511974610	94122
-40423399	10982
-1802559243	8883
2615	9175
6173	284217
-1306445341	284217
-1411277918	284217
-926918473	51440
-1794747832	58986
9109	599
-408749209	55655
-1734895437	7638
-207051630	2086
-117774056	6586
-1415887269	10673
-1733506028	10673
-310313549	6018
-1982939591	359710
1056	26246
-1236369353	26246
-1646671453	56110
-535035193	58191
-365203860	5439
-743360141	5439
-1230961845	5439
2823	8321
2785	8321
-1045759816	2849
-711723555	6085
-112294480	7468
6372	27020
-1484963526	439
4016	4218
-243410219	4857
-1669978108	51175
8203	677
9178	51284
-1435605083	2870
-478287379	10057
-97629008	1101
-595736025	5694
10	5694
-1278370997	5694
6097	5806
9220	6738
-1344802011	2859
831	111
25	111
-1299633505	8708
2632	5354
-1899148909	26509
-240999421	6474
-596712739	149461
-1261104799	56000
-1418518082	254552
-157725962	6711
2681	6711
2136	6711
6263	6556
-1190764193	27443
-1852492711	3141
9200	864
-800091077	6168
-1583739244	6168
-865694068	51150
-1352830335	83935
-793297959	10541
-308768785	4698
-1577259500	4698
-1612586284	1893
-1211792634	6016
-573232509	85456
4011	10913
-490689462	432
-1043844245	4677
-709225157	11212
-432962024	2335
490	3118
-1591808190	3118
-1871176303	3118
-647655484	2641
-815319654	2641
-1106901408	2641
-1301013894	2641
-1313011995	2641
-1450649553	2641
-1460103495	2641
-1497814541	2641
-1893309742	2641
-1318376112	5523
-1973604582	5523
-2110299202	7750
-1867305064	946
-463330423	8925
-1518283681	5826
-2080752927	8813
-1711562564	9325
-1896483007	9325
-2011454071	9325
-1236836102	5586
-1042718720	1757
-815672239	10289
9138	2931
325	2931
-428553035	1823
-1133212107	9312
-1554940799	50485
-1974085131	116442
32	4878
-1097229197	116448
6211	4684
-1958751242	833
6042	10589
-1699779394	6635
-823488553	1116
-751706057	79833
-1272986137	79833
-237434986	83942
-260816786	26773
-1738172934	26773
2170	2309
-180772950	10347
-897839329	79180
-2070346420	5196
1038	1137
-1018041093	1137
-1599157567	1137
-1552295954	1137
-125526193	3183
-21050012	11024
-235961296	56941
-1841463033	8999
8073	2596
-817967940	10768
-54314189	10776
-1051317098	8528
-181496403	55257
-762123282	55257
1056	219981
-1637392127	219981
9024	7476
818	7476
738	6654
-1588370417	6654
2789	4886
2761	4886
-1496856910	4886
-51312022	10123
-852086706	4613
-24933840	84560
-107090757	6601
-466200140	6601
-1549617841	6601
723	6775
-809609093	3632
-1166155901	54542
-471227391	25930
-717925170	57405
-1055471565	116988
-1385592212	9633
3023	53615
-616444191	53615
7038	655
4608	6886
-1472859629	114112
-1066560371	8897
-1646049173	10077
194	1445
818	7473
-605841631	7473
-971988115	5093
1255425944	9027
-301314497	6645
2531	6645
2789	624
-1941307240	624
-2039740624	6276
-1944801542	23626
-113834226	56547
-2138264055	57863
-1166329105	7696
-193884750	58485
-490111144	81928
1056	81442
-869615783	84659
-122746164	25914
-1622751918	7141
9179	8544
6089	6660
-874661180	339318
-260816786	94161
-1073572088	94161
12	1978
-632573004	403
2046	8772
-1380619247	23413
-2111725301	4147
-2124772636	3425
-373659364	55695
5288	720
-276309195	720
-559812608	720
-597557333	720
104	720
-649500062	720
-1480966094	720
-1662108713	720
-2067104410	720
6133	3485
2558	3485
-2043827070	90199
-1881788510	10881
184	1020
-1202329547	5172
-2095863577	1732
2232	10298
-1421583173	10941
-1432343445	10941
-1942529265	10941
-1713440069	81555
-378452669	8638
-966584354	4611
-847362919	7024
3041	9435
-1085895041	9435
536	51701
-353473470	6840
8079	9464
-302074695	63931
-1874327990	63931
-580407575	56893
-312755763	10983
779	27336
-1131815915	682
-584991893	64446
-1024363783	64446
-1123291014	10130
-2101600374	251
-1910450278	7373
-687069540	334
-1085953996	334
-1811545218	85315
-308768785	4720
-1203115031	4720
-832426320	2
-2085750067	2
-295500843	23562
-1914516513	10606
-616124854	9326
-1896483007	9326
-7784387	4283
903	808
-2057308008	10424
-1704624074	26223
290	2567
-409907778	2567
-819438463	2567
-1952675718	2567
263	2264
-488846457	9333
-476706103	112401
-86496114	7170
-1994458629	7170
-331715963	51365
-2088539176	140739
-1480909298	51660
2403	84152
-300914938	2072
-888494411	26291
-1101459958	2717
4225	3607
2947	5664
-1207498717	5664
-1671372472	5664
-2031992449	6553
-249358543	6617
-2061967589	6617
-821242216	27005
-294345808	27129
-988155243	9120
2081	2207
-1694835477	2207
-1858731712	57119
-1874682391	7166
1056	390082
-1363425510	390082
-976829156	56658
4147	10900
9299	7855
2823	7855
4064	3973
458	3973
-741693515	27134
6184	3655
2708	3655
-1188572310	3655
-528277273	2528
-105589350	6192
-549898187	6192
-833076370	6192
-943862721	10559
2070	3646
-1062287516	3646
-785385725	51375
-518024725	54207
-1824923523	11179
